"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,120779424,0.209111149824947,1,22,2,5,1,2,1,1,1,1,1,1,1,1,4,4,0,4,2,1,1,2,1,3,3,1,1,1,1,2,,,,,,,,,,,1,2,2,1,1,2,,,,,,,,,2,2,2,,,,1,2,1,1,2,1,1,,2,2,2,,,,2,3,3,2,,,,2,2,,4,2,2,,1,2,1,2,2,2,,,,,1,2,2,1,,,2,2,,1,2,1,2,,,2,2,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,183610340,0.507386183051989,1,38,1,5,1,1,0,0,0,0,1,1,4,4,4,4,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,1,2,1,1,,,,5,1,1,2,,,,2,2,,4,2,2,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,4,1,2,,,1,2,,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,128864217,0.493773575942252,2,61,1,4,1,1,0,1,1,1,1,1,2,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,1,1,2,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,1,1,1,,,,5,1,1,2,,,,2,2,,4,2,2,,1,1,2,,2,2,,,,,1,1,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,3,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,1,1,2,2,1,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,197659659,0.499997589229863,2,25,2,5,1,2,0,0,0,0,1,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,,2,,,,2,2,1,1,2,,1,,2,1,1,,,,3,2,4,2,,,,,,,,,,,1,2,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,1,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,121015340,0.222378099643868,2,22,2,5,1,1,0,0,0,0,1,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,1,,,2,2,2,2,2,,,,2,2,,4,2,2,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,130458022,1.17319763115399,1,30,1,2,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,3,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,1,2,1,,,,3,1,1,1,1,1,1,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,4,2,,2,2,,2,1,,2,1,2,,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,130305323,0.552567736807542,2,60,1,5,1,1,0,0,0,0,0,0,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,3,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,117128647,2.80018195248778,2,19,2,4,1,2,0,1,1,1,1,1,2,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,,,,,,,,,2,1,2,1,2,2,,2,1,2,2,2,1,,2,2,1,,,,2,1,1,2,,,,2,2,,4,1,2,,1,1,1,1,2,1,2,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,1,1,2,1,2,2,1,,2,2,,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,122343555,2.14861885107111,2,27,2,4,1,2,0,1,1,1,1,1,1,4,4,1,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,,,,,,,,,2,1,1,2,2,2,,2,1,1,2,1,1,1,1,1,1,,,,2,2,2,2,,,,1,2,,4,1,2,,1,1,1,1,2,1,2,1,,,1,2,2,1,,,1,2,,2,2,,,,,,,,1,2,1,,,2,2,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,4,2,,2,1,2,2,1,,2,1,2,,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,163881265,1.31089530624924,1,28,1,3,1,1,0,1,1,1,1,1,1,1,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,1,,1,2,1,,,,4,3,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,2,2,,1,2,2,1,,,2,2,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,1,2,1,,2,,,2,1,1,2,1,2,1,2,2,,,,,,,,,,,,,1,1,2,2,2,2,1,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,189275317,0.441424862581928,1,50,1,5,1,1,0,1,1,1,1,1,1,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,,,,,,,,,2,1,1,1,1,1,,2,1,1,2,1,1,1,2,2,2,,,,1,2,2,2,,,,2,2,,4,1,2,,1,1,1,1,2,1,2,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,1,8
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,163511483,0.209111149824947,2,27,2,5,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,2,,1,1,1,1,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,1,1,1,,2,1,1,2,1,1,,2,2,2,2,,,1,2,1,1,2,2,2,2,2,,4,1,1,1,1,1,1,1,2,1,2,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,1,1,,1,1,3,,1,1,1,1,1,1,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,200334895,1.33441914680525,2,30,2,3,1,1,0,0,0,0,1,1,4,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,1,2,2,,1,,,,,2,2,,2,,1,2,1,2,1,,,,2,1,4,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,2,1,1,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,145949513,1.03141166973982,2,36,1,2,1,1,0,0,0,0,1,1,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,1,,1,2,1,,,,2,1,3,1,1,1,1,2,1,1,,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,2,2,4
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,159984723,0.210087353953031,2,35,2,5,1,1,0,1,1,1,1,1,4,4,4,4,0,4,2,1,2,,,,,,,,,,,,,,,,,,,2,1,4,1,2,2,1,1,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,1,6,2,5,2,,,,2,2,,3,2,2,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,3,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,1,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,112091970,0.667209573402625,2,26,2,2,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,1,2,1,,,,2,1,4,1,1,1,2,2,2,,6,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,2,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,162755477,0.209111149824947,2,62,2,5,1,2,1,1,1,1,0,1,4,4,4,4,0,1,1,1,1,1,1,3,3,2,2,2,2,2,,,,,,,,,,,3,3,3,2,1,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,3,3,4,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,1,2,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,1,1,1,,1,,1,1,1,2,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,1,2,2,2,5
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,171795926,1.09830816834722,2,20,2,5,1,1,0,1,1,1,1,1,4,4,4,2,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,1,3,3,1,1,1,1,,,,,,,,2,1,1,1,1,2,,2,1,1,2,2,2,2,2,1,2,,,1,1,2,3,2,,,,2,2,,1,2,2,,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,123321464,2.4434970476568,2,17,2,2,1,1,0,0,0,0,1,1,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,2,2,2,,,,4,2,3,2,,,,2,2,,4,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,154805823,2.51912311949544,1,18,2,5,2,1,0,1,1,1,1,0,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,3,4,4,2,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,1,,,,2,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,1,2,1,1,1,2,1,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,176551986,1.47712216569609,1,23,2,2,1,2,0,1,1,1,1,1,2,4,4,1,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,3,2,1,2,2,,,,,,,,,2,2,1,,,,,2,1,1,2,2,1,2,2,2,1,,,,1,2,2,2,,,,1,2,,4,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,1,,,1,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,3,1,3,,1,1,1,1,2,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,114779981,1.28853875412353,1,18,2,3,2,1,0,1,1,1,1,1,2,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,2,2,1,2,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,1,2,1,1,1,,,,2,1,4,1,1,1,2,2,2,,1,2,2,,1,1,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,1,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,166320557,0.605634388734275,2,22,2,5,1,1,0,1,1,1,1,1,1,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,2,2,2,,,,4,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,2,1,,,1,1,,2,2,,,,,,,,1,2,2,1,,2,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,2,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,192559174,0.484800581549755,1,31,2,1,1,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,,2,,,,2,2,2,,2,,1,,1,1,1,,,,2,1,1,1,1,1,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,1,2,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,172041232,0.667209573402625,2,32,1,1,1,1,0,1,1,1,1,1,4,4,4,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,2,1,,,,3,1,3,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,146528708,1.03737220200781,1,20,2,4,1,1,0,1,1,1,1,1,2,4,4,1,0,2,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,2,2,2,2,1,,,2,1,2,1,2,,,,2,2,,1,2,2,,1,1,1,1,1,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,1,,,1,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,2,,2,1,,2,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,165335233,2.7293809307357,2,18,1,1,1,1,0,1,1,1,1,1,1,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,1,3,3,1,1,2,,,,,,,,,2,1,1,2,2,2,,2,2,,2,1,1,2,1,2,1,,,,3,1,4,2,,,,2,2,,4,1,2,,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,2,2,1,,2,4,0,2,1,2,1,2,2,2,2,1,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,138107890,0.437955479509122,2,24,2,5,1,1,1,1,1,1,1,1,1,4,4,1,0,2,1,1,1,1,1,3,2,,1,1,1,1,,,,,,,,,,,1,3,3,1,1,2,,,,,,,,,1,1,2,1,1,1,,2,1,1,1,2,2,,2,2,2,1,1,,1,3,2,2,,,,2,2,,2,1,2,,1,1,1,1,2,1,2,2,,1,1,1,1,2,,,1,2,,2,2,,,,,,,,1,2,1,,,2,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,1,,1,1,1,,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,6
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,206219889,1.057715064299,1,24,1,1,2,1,0,0,0,0,1,1,4,4,4,4,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,,,,,2,2,,2,,1,1,1,2,1,,,,2,1,3,2,,,,,,,,,,,1,2,1,1,2,1,2,1,2,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,1,2,,2,1,1,1,2,2,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,152938314,0.545876186147141,2,23,1,5,1,1,0,1,1,1,1,1,4,4,4,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,,,,,,,,,2,1,1,3,1,2,,2,1,2,2,2,2,2,2,2,1,,,1,3,1,4,2,,,,1,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,4,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,167790616,3.05250699542054,2,35,1,4,1,2,1,0,1,0,1,1,4,4,4,4,0,4,3,0,2,2,1,2,3,,1,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,1,,2,1,2,2,,2,2,,2,,2,,2,2,1,,,2,4,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,1,2,1,8
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,169644212,0.209111149824947,1,28,2,5,1,1,1,1,1,1,1,1,1,4,4,4,0,1,2,1,2,2,2,3,3,2,2,2,2,2,,,,,,,,,,,1,3,3,1,1,1,2,,,,,,,,2,2,2,,,,1,2,1,2,2,2,2,,2,2,1,,,2,2,3,2,2,,,,2,2,,2,1,2,,1,2,2,,2,1,1,1,,,1,1,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,1,2,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,205604331,0.959849309753148,1,19,2,3,1,1,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,3,1,1,1,2,,,,,,,,2,1,1,2,1,2,,2,1,1,2,2,1,1,1,1,1,,,,4,1,4,2,,,,1,2,,4,1,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,2,1,2,1,2,2,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,2,1,1,1,1,,2,1,2,1,1,1,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,140557635,0.87393020416616,1,34,1,3,2,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,2,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,114435693,0.868233929359874,1,70,1,1,2,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,7,,5,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,1,2,1,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,141374978,2.18350474458856,2,24,1,3,2,1,0,1,1,1,1,1,1,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,1,2,2,,1,,1,2,1,,,,2,2,1,2,,,,,,,,,,,1,1,1,1,2,2,,,,,1,1,2,1,,,1,2,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,2,,2,1,2,1,1,,2,1,2,,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,191558529,2.34639526230799,1,28,2,1,1,1,0,1,1,1,1,1,4,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,1,2,2,2,,,,5,2,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,183150296,2.00162872020787,2,26,2,5,1,1,1,0,1,1,1,1,4,4,4,4,0,4,1,1,1,1,2,3,3,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,,2,1,1,2,2,1,,1,2,1,,,,4,2,2,1,2,1,2,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,177492436,0.209111149824947,2,25,2,5,1,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,1,,,1,1,1,4,2,,,,1,1,3,,1,2,,2,,1,1,1,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,153350064,0.485771970593554,2,32,2,4,1,1,0,1,1,1,1,1,4,1,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,,,,,,,,,2,1,2,1,1,2,,2,2,,2,2,1,,1,2,1,,,,1,3,2,1,1,1,1,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,1,2,2,1,,,2,2,,1,2,2,1,,2,2,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,1,2,2,2,2,2,3
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,200770159,0.919643707144221,1,25,2,3,1,2,1,1,1,1,1,0,4,4,4,1,1,1,1,1,2,1,1,2,3,,1,2,1,2,,,,,,,,,,,3,2,4,1,2,2,,,,,,,,,2,2,2,,,,2,2,1,1,2,2,1,,1,2,1,,,,2,2,2,2,,,,2,1,1,,1,2,,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,1,1,,,1,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,1,1,,2,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,
